"Tube","Img","MeasDate","MeasTime","Experiment","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","MeasDateTime","DateTime","Month","Block","Species","Offset","Depth","rootvol.mm3.mm2","Date.c","Depth.c"
"51","EF2011_T051_L080_2011.08.04_154509_004_AP.jpg",2015-04-14,"11:05:33","EF2011",80,2011-08-04,"154509",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",2.4296,0.4037,1.2682,1.6615,0.058,2,2.4296,0.4037,1.2682,1.6615,0.058,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0263,0.5742,0.2239,0.5367,1.0685,0,0,0,0,0,0.0039,0.1491,0.1003,0.2923,0.7225,0,0,0,0,0,0.0012,0.0475,0.0319,0.093,0.23,0,0,0,0,0,0,0.0031,0.0036,0.0127,0.0389,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,"",NA,2015-04-14 11:05:33,2011-08-04 15:45:09,"August","0","Switchgrass",30,85,0.000296755875925079,0.216404886561577,25.8784176847004
"51","EF2011_T051_L085_2011.08.04_154512_004_AP.jpg",2015-04-14,"11:05:33","EF2011",85,2011-08-04,"154512",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",16.6353,8.4151,26.4368,5.0586,5.212,7,16.6353,8.4151,26.4368,5.0586,5.212,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.2908,2.8866,0.3223,0.1328,0,0,0,8.0028,0,0,2.0278,1.5604,0.2278,0.1086,0,0,0,22.5121,0,0,0.6455,0.4967,0.0725,0.0346,0,0,0,7.1658,0,0,0.0622,0.0673,0.0128,0.0071,0,0,0,5.0633,0,0,4,2,0,0,0,0,0,1,NA,"",NA,2015-04-14 11:05:33,2011-08-04 15:45:12,"August","0","Switchgrass",30,91,0.0266670969883019,0.216404886561577,31.8784176847004
"51","EF2011_T051_L090_2011.08.04_154514_004_AP.jpg",2015-04-14,"11:05:33","EF2011",90,2011-08-04,"154514",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",1.8536,0.5291,1.6622,2.8544,0.137,3,1.8536,0.5291,1.6622,2.8544,0.137,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0929,0.4839,0,0,0,0,1.2769,0,0,0,0.0277,0.1871,0,0,0,0,1.4473,0,0,0,0.0088,0.0596,0,0,0,0,0.4607,0,0,0,7e-04,0.0058,0,0,0,0,0.1305,0,0,0,2,0,0,0,0,0,1,0,0,NA,"",NA,2015-04-14 11:05:33,2011-08-04 15:45:14,"August","0","Switchgrass",30,97,0.000700957844857514,0.216404886561577,37.8784176847004
"51","EF2011_T051_L095_2011.08.04_154517_004_AP.jpg",2015-04-14,"11:05:33","EF2011",95,2011-08-04,"154517",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2015-04-14 11:05:33,2011-08-04 15:45:17,"August","0","Switchgrass",30,103,0,0.216404886561577,43.8784176847004
"51","EF2011_T051_L100_2011.08.04_154519_004_AP.jpg",2015-04-14,"11:05:33","EF2011",100,2011-08-04,"154519",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",3.8077,2.3046,7.24,6.0524,1.16,1,3.8077,2.3046,7.24,6.0524,1.16,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.1386,0.1473,0.1473,0.1473,0.1445,3.0829,0,0,0,0,0.0986,0.1272,0.1504,0.1735,0.1927,6.4976,0,0,0,0,0.0314,0.0405,0.0479,0.0552,0.0614,2.0683,0,0,0,0,0.0056,0.0087,0.0122,0.0163,0.0205,1.0993,0,0,0,0,1,0,0,0,0,0,NA,"",NA,2015-04-14 11:05:33,2011-08-04 15:45:19,"August","0","Switchgrass",30,109,0.00593511751850158,0.216404886561577,49.8784176847004
"51","EF2011_T051_L070_2011.08.04_154504_004_AP.jpg",2015-04-14,"11:05:33","EF2011",70,2011-08-04,"154504",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",25.3281,7.5671,23.7726,2.9876,2.214,6,25.3281,7.5671,23.7726,2.9876,2.214,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.4746,5.7905,6.2009,4.1261,1.1102,0.4531,0.4531,5.7195,0,0,0.6359,3.1273,4.3609,3.4902,1.1179,0.5338,0.605,9.9016,0,0,0.2024,0.9955,1.3881,1.111,0.3558,0.1699,0.1926,3.1518,0,0,0.0218,0.1351,0.2443,0.235,0.0896,0.05,0.0643,1.376,0,0,0,3,2,0,0,0,0,1,NA,"",NA,2015-04-14 11:05:33,2011-08-04 15:45:04,"August","0","Switchgrass",30,74,0.011327888091347,0.216404886561577,14.8784176847004
"52","EF2011_T052_L075_2011.08.04_155054_004_AP.jpg",2015-04-14,"11:37:05","EF2011",75,2011-08-04,"155054",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",11.5073,4.6079,14.476,4.0043,1.451,1,11.5073,4.6079,14.476,4.0043,1.451,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.8567,5.6507,0,0,0,0,0,0,0,0,7.0961,7.3799,0,0,0,0,0,0,0,0,2.2588,2.3491,0,0,0,0,0,0,0,0,0.6843,0.767,0,0,0,0,0,0,0,0,0,1,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:54,"August","0","Switchgrass",33,77,0.00742401337874637,0.216404886561577,17.8784176847004
"52","EF2011_T052_L080_2011.08.04_155056_004_AP.jpg",2015-04-14,"11:37:05","EF2011",80,2011-08-04,"155056",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",51.2952,14.9848,47.0763,2.9213,3.865,15,51.2952,14.9848,47.0763,2.9213,3.865,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.8445,5.4748,19.1107,6.4076,8.3146,1.8246,4.3447,4.9738,0,0,0.3415,3.0346,13.6563,5.6435,8.2491,2.1495,5.6994,8.3024,0,0,0.1087,0.9659,4.3469,1.7964,2.6258,0.6842,1.8142,2.6427,0,0,0.0111,0.1345,0.778,0.3961,0.6516,0.2015,0.5953,1.111,0,0,2,2,6,2,2,0,1,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:56,"August","0","Switchgrass",33,83,0.0197751975939729,0.216404886561577,23.8784176847004
"52","EF2011_T052_L090_2011.08.04_155101_004_AP.jpg",2015-04-14,"11:37:05","EF2011",90,2011-08-04,"155101",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",2.7605,0.5374,1.6882,1.9467,0.082,1,2.7605,0.5374,1.6882,1.9467,0.082,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.9477,1.8127,0,0,0,0,0,0,0,0,0.5327,1.1555,0,0,0,0,0,0,0,0,0.1696,0.3678,0,0,0,0,0,0,0,0,0.0238,0.0586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:51:01,"August","0","Switchgrass",33,95,0.000419551410790629,0.216404886561577,35.8784176847004
"52","EF2011_T052_L095_2011.08.04_155104_004_AP.jpg",2015-04-14,"11:37:05","EF2011",95,2011-08-04,"155104",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:51:04,"August","0","Switchgrass",33,100,0,0.216404886561577,40.8784176847004
"52","EF2011_T052_L100_2011.08.04_155106_004_AP.jpg",2015-04-14,"11:37:05","EF2011",100,2011-08-04,"155106",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",31.7467,10.1608,31.9212,3.2006,3.5,6,31.7467,10.1608,31.9212,3.2006,3.5,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0372,0.3799,8.3543,6.3713,4.2659,0.0777,0.0777,0.0777,0.0777,12.0273,0.0056,0.0895,3.5525,3.4817,3.0911,0.0671,0.0793,0.0915,0.1037,21.3592,0.0018,0.0285,1.1308,1.1082,0.9839,0.0214,0.0252,0.0291,0.033,6.7988,1e-04,0.0017,0.1203,0.1521,0.1795,0.0046,0.0064,0.0086,0.011,3.0204,1,0,1,2,1,0,0,0,0,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:51:06,"August","0","Switchgrass",33,106,0.0179076821678927,0.216404886561577,46.8784176847004
"52","EF2011_T052_L085_2011.08.04_155059_004_AP.jpg",2015-04-14,"11:37:05","EF2011",85,2011-08-04,"155059",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",27.6442,7.0525,22.1561,2.5512,2.544,6,27.6442,7.0525,22.1561,2.5512,2.544,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.8741,4.1543,8.1383,9.4878,2.2244,0.609,0,0,2.1563,0,0.2119,1.5795,4.4155,6.5638,1.8339,0.6323,0,0,6.9192,0,0.0675,0.5028,1.4055,2.0893,0.5837,0.2013,0,0,2.2024,0,0.0041,0.0484,0.1913,0.3621,0.1204,0.0523,0,0,1.7681,0,0,2,2,1,0,0,0,0,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:59,"August","0","Switchgrass",33,89,0.0130163266957483,0.216404886561577,29.8784176847004
"52","EF2011_T052_L045_2011.08.04_155038_004_AP.jpg",2015-04-14,"11:37:05","EF2011",45,2011-08-04,"155038",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",19.858,4.3468,13.656,2.189,0.852,8,19.858,4.3468,13.656,2.189,0.852,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4.0078,6.2259,2.4242,3.6478,1.7978,1.5408,0.2137,0,0,0,1.5502,3.3641,1.6151,3.1113,1.9128,1.8318,0.2705,0,0,0,0.4934,1.0708,0.5141,0.9904,0.6089,0.5831,0.0861,0,0,0,0.0482,0.1454,0.0858,0.2113,0.162,0.1733,0.0273,0,0,0,3,3,0,1,0,1,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:38,"August","0","Switchgrass",33,42,0.00435924148772702,0.216404886561577,-17.1215823152996
"52","EF2011_T052_L050_2011.08.04_155041_004_AP.jpg",2015-04-14,"11:37:05","EF2011",50,2011-08-04,"155041",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",8.3084,2.0179,6.3395,2.4288,0.429,3,8.3084,2.0179,6.3395,2.4288,0.429,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0898,0.6111,1.1424,3.8844,0,0,2.5808,0,0,0,0.0268,0.2418,0.6694,2.4761,0,0,2.9253,0,0,0,0.0085,0.077,0.2131,0.7882,0,0,0.9312,0,0,0,6e-04,0.0077,0.0312,0.1256,0,0,0.2639,0,0,0,1,0,1,0,0,0,1,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:41,"August","0","Switchgrass",33,48,0.0021949701857217,0.216404886561577,-11.1215823152996
"52","EF2011_T052_L055_2011.08.04_155044_004_AP.jpg",2015-04-14,"11:37:05","EF2011",55,2011-08-04,"155044",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",17.5797,9.5428,29.9794,5.4283,4.688,2,17.5797,9.5428,29.9794,5.4283,4.688,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.4794,4.6461,0,0,0,11.4543,0,0,0,0,1.1154,3.8164,0,0,0,25.0476,0,0,0,0,0.3551,1.2148,0,0,0,7.9729,0,0,0,0,0.067,0.2495,0,0,0,4.3716,0,0,0,0,1,0,0,0,0,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:44,"August","0","Switchgrass",33,54,0.0239860611437374,0.216404886561577,-5.12158231529959
"52","EF2011_T052_L060_2011.08.04_155046_004_AP.jpg",2015-04-14,"11:37:05","EF2011",60,2011-08-04,"155046",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",49.894,23.5867,74.0998,4.7274,16.78,14,49.894,23.5867,74.0998,4.7274,16.78,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0696,6.6836,12.6827,12.2248,1.1913,1.4859,0.8193,1.1305,13.6062,0,0.0208,2.5667,6.8743,8.6629,1.0219,1.535,0.9652,1.4694,50.9835,0,0.0066,0.817,2.1882,2.7575,0.3253,0.4886,0.3072,0.4677,16.2285,0,5e-04,0.0789,0.2979,0.4896,0.0698,0.1263,0.0905,0.1521,15.5352,0,1,3,4,4,0,0,0,1,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:46,"August","0","Switchgrass",33,59,0.0858545447934969,0.216404886561577,-0.121582315299591
"52","EF2011_T052_L065_2011.08.04_155049_004_AP.jpg",2015-04-14,"11:37:05","EF2011",65,2011-08-04,"155049",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",25.7262,7.0903,22.275,2.7561,1.773,9,25.7262,7.0903,22.275,2.7561,1.773,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3.7177,2.6899,4.849,4.3521,6.4067,0.6578,0.4106,2.6423,0,0,1.5018,1.3909,3.4464,3.773,6.5441,0.7789,0.5344,4.3054,0,0,0.4781,0.4427,1.097,1.201,2.0831,0.2479,0.1701,1.3705,0,0,0.0486,0.0575,0.1955,0.2605,0.5324,0.0734,0.0553,0.5583,0,0,1,1,2,2,1,1,0,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:49,"August","0","Switchgrass",33,65,0.00907152013819249,0.216404886561577,5.87841768470041
"52","EF2011_T052_L070_2011.08.04_155051_004_AP.jpg",2015-04-14,"11:37:05","EF2011",70,2011-08-04,"155051",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",60.6583,17.913,56.2755,2.9531,4.891,17,60.6583,17.913,56.2755,2.9531,4.891,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.4198,9.5548,21.2817,8.2166,6.4922,3.5474,2.4847,8.6611,0,0,0.1784,5.4839,14.2357,7.1421,6.7808,4.2437,3.2678,14.9431,0,0,0.0568,1.7456,4.5314,2.2734,2.1584,1.3508,1.0402,4.7565,0,0,0.006,0.2517,0.7599,0.4947,0.564,0.4042,0.3421,2.0764,0,0,1,4,5,1,4,1,0,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:51,"August","0","Switchgrass",33,71,0.0250247067094752,0.216404886561577,11.8784176847004
"52","EF2011_T052_L005_2011.08.04_155018_004_AP.jpg",2015-04-14,"11:37:05","EF2011",5,2011-08-04,"155018",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:18,"August","0","Switchgrass",33,-5,0,0.216404886561577,-64.1215823152996
"52","EF2011_T052_L010_2011.08.04_155021_004_AP.jpg",2015-04-14,"11:37:05","EF2011",10,2011-08-04,"155021",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",10.1706,2.3322,7.3268,2.2931,0.46,2,10.1706,2.3322,7.3268,2.2931,0.46,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.9149,2.4959,1.3437,2.508,1.908,0,0,0,0,0,0.7401,1.3896,0.9498,2.2316,2.0157,0,0,0,0,0,0.2356,0.4423,0.3023,0.7103,0.6416,0,0,0,0,0,0.0229,0.0617,0.0534,0.1582,0.1695,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:21,"August","0","Switchgrass",33,1,0.00235358108492304,0.216404886561577,-58.1215823152996
"52","EF2011_T052_L015_2011.08.04_155023_004_AP.jpg",2015-04-14,"11:37:05","EF2011",15,2011-08-04,"155023",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",6.6627,1.2107,3.8037,1.8172,0.174,2,6.6627,1.2107,3.8037,1.8172,0.174,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5.3102,1.3524,0,0,0,0,0,0,0,0,2.9422,0.8615,0,0,0,0,0,0,0,0,0.9365,0.2742,0,0,0,0,0,0,0,0,0.13,0.0437,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:23,"August","0","Switchgrass",33,7,0.000890267627775236,0.216404886561577,-52.1215823152996
"52","EF2011_T052_L020_2011.08.04_155026_004_AP.jpg",2015-04-14,"11:37:05","EF2011",20,2011-08-04,"155026",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",31.9356,5.6039,17.6051,1.7547,0.93,13,31.9356,5.6039,17.6051,1.7547,0.93,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2.6715,10.5747,10.5626,6.0103,1.0097,0,0,0,1.1069,0,0.7095,4.3257,5.591,4.2914,0.884,0,0,0,1.8035,0,0.2258,1.3769,1.7797,1.366,0.2814,0,0,0,0.5741,0,0.0153,0.1417,0.2363,0.2448,0.0616,0,0,0,0.2339,0,3,3,3,2,1,0,0,0,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:26,"August","0","Switchgrass",33,13,0.00475832697604006,0.216404886561577,-46.1215823152996
"52","EF2011_T052_L025_2011.08.04_155028_004_AP.jpg",2015-04-14,"11:37:05","EF2011",25,2011-08-04,"155028",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",41.1074,13.8257,43.4346,3.3633,5.211,13,40.6269,13.7227,43.1112,3.3777,5.194,13,0,0,0,0,0,0,0.4805,0.1029,0.3234,2.1423,0.017,0,10,0,1.0793,5.1445,7.5523,10.4667,2.1022,0.6425,1.1843,1.0929,11.8426,0,0.2948,2.1069,4.1679,7.08,1.7987,0.666,1.3953,1.4551,24.4699,0,0.0938,0.6707,1.3267,2.2536,0.5725,0.212,0.4441,0.4632,7.789,0,0.0064,0.0691,0.1838,0.3819,0.1225,0.055,0.1308,0.1542,4.1293,0,2,4,0,4,0,1,0,1,1,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:28,"August","0","Switchgrass",33,19,0.0266619805076825,0.216404886561577,-40.1215823152996
"52","EF2011_T052_L030_2011.08.04_155031_004_AP.jpg",2015-04-14,"11:37:05","EF2011",30,2011-08-04,"155031",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",19.5513,6.3752,20.0283,3.2608,1.861,5,19.5513,6.3752,20.0283,3.2608,1.861,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.4715,0.9203,4.6159,3.1805,1.3946,1.3583,1.9018,4.7084,0,0,0.6255,0.5376,3.1347,2.7168,1.4207,1.6074,2.5512,7.4344,0,0,0.1991,0.1711,0.9978,0.8648,0.4522,0.5116,0.8121,2.3664,0,0,0.0212,0.025,0.1701,0.1847,0.1152,0.1514,0.2724,0.9352,0,0,1,0,3,0,0,1,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:31,"August","0","Switchgrass",33,24,0.00952177043269951,0.216404886561577,-35.1215823152996
"52","EF2011_T052_L035_2011.08.04_155033_004_AP.jpg",2015-04-14,"11:37:05","EF2011",35,2011-08-04,"155033",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:33,"August","0","Switchgrass",33,30,0,0.216404886561577,-29.1215823152996
"52","EF2011_T052_L040_2011.08.04_155036_004_AP.jpg",2015-04-14,"11:37:05","EF2011",40,2011-08-04,"155036",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",36.5559,7.2897,22.9012,1.9941,1.522,11,36.5559,7.2897,22.9012,1.9941,1.522,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17.2065,11.679,1.0519,0.7308,1.4024,0,0,4.4852,0,0,7.3171,5.9383,0.7098,0.6314,1.4567,0,0,6.848,0,0,2.3291,1.8902,0.2259,0.201,0.4637,0,0,2.1798,0,0,0.2483,0.2408,0.0383,0.0434,0.1205,0,0,0.8325,0,0,5,2,2,0,0,0,0,2,NA,"",NA,2015-04-14 11:37:05,2011-08-04 15:50:36,"August","0","Switchgrass",33,36,0.00778728350272362,0.216404886561577,-23.1215823152996
"53","EF2011_T053_L015_2011.08.04_160914_004_AP.jpg",2015-04-14,"12:30:34","EF2011",15,2011-08-04,"160914",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",15.7803,4.768,14.9792,3.0215,1.751,8,15.7803,4.768,14.9792,3.0215,1.751,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.6209,4.976,2.9873,0.5531,0,0,0,0,5.643,0,0.4371,1.9744,1.5957,0.385,0,0,0,0,10.5871,0,0.1391,0.6285,0.5079,0.1225,0,0,0,0,3.37,0,0.0095,0.0629,0.0681,0.0214,0,0,0,0,1.5895,0,2,3,1,1,0,0,0,0,1,NA,"",NA,2015-04-14 12:30:34,2011-08-04 16:09:14,"August","0","Switchgrass",25,14,0.00895895756456574,0.216404886561577,-45.1215823152996
"53","EF2011_T053_L020_2011.08.04_160916_004_AP.jpg",2015-04-14,"12:30:34","EF2011",20,2011-08-04,"160916",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",75.1219,20.5136,64.4454,2.7307,5.476,27,75.1219,20.5136,64.4454,2.7307,5.476,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.8588,8.2613,15.7295,18.8205,11.59,2.541,2.1758,1.2318,13.9132,0,0.2454,3.2896,8.1666,13.0123,10.1097,2.5944,2.4995,1.6126,22.9153,0,0.0781,1.0471,2.5995,4.1419,3.218,0.8258,0.7956,0.5133,7.2942,0,0.0056,0.1051,0.3389,0.7187,0.7021,0.2108,0.2286,0.1681,3.0143,0,1,8,4,9,3,0,0,0,2,NA,"",NA,2015-04-14 12:30:34,2011-08-04 16:09:16,"August","0","Switchgrass",25,20,0.028017847871823,0.216404886561577,-39.1215823152996
"53","EF2011_T053_L025_2011.08.04_160919_004_AP.jpg",2015-04-14,"12:30:34","EF2011",25,2011-08-04,"160919",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",53.9467,15.1664,47.6467,2.8114,3.839,24,53.9467,15.1664,47.6467,2.8114,3.839,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.3267,3.4237,8.4547,14.5484,6.1643,3.5586,4.357,8.4825,3.6308,0,0.3078,1.4073,4.6246,10.2746,5.4958,3.5611,5.2084,11.4092,5.3578,0,0.098,0.448,1.4721,3.2705,1.7494,1.1335,1.6579,3.6317,1.7054,0,0.0058,0.0463,0.2019,0.5802,0.3906,0.284,0.4957,1.2216,0.6293,0,1,8,8,2,2,2,0,1,0,NA,"",NA,2015-04-14 12:30:34,2011-08-04 16:09:19,"August","0","Switchgrass",25,25,0.0196421690978686,0.216404886561577,-34.1215823152996
"53","EF2011_T053_L030_2011.08.04_160921_004_AP.jpg",2015-04-14,"12:30:34","EF2011",30,2011-08-04,"160921",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",13.9349,3.5077,11.0196,2.5172,0.731,5,13.9349,3.5077,11.0196,2.5172,0.731,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.5769,2.5967,2.4578,4.1666,4.1368,0,0,0,0,0,0.2479,1.3181,1.7408,3.7045,4.0084,0,0,0,0,0,0.0789,0.4195,0.5541,1.1792,1.2759,0,0,0,0,0,0.0085,0.0533,0.0982,0.2627,0.3091,0,0,0,0,0,1,1,3,0,0,0,0,0,NA,"",NA,2015-04-14 12:30:34,2011-08-04 16:09:21,"August","0","Switchgrass",25,31,0.00374014733277987,0.216404886561577,-28.1215823152996
"53","EF2011_T053_L035_2011.08.04_160924_004_AP.jpg",2015-04-14,"12:30:34","EF2011",35,2011-08-04,"160924",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",39.8884,9.8228,30.8592,2.4626,2.253,9,39.8884,9.8228,30.8592,2.4626,2.253,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.7595,4.7723,5.3822,11.5565,7.7594,4.0591,0.7477,0.7477,3.104,0,0.5023,1.812,2.9241,7.9466,6.6915,4.0134,0.8809,0.9983,5.0901,0,0.1599,0.5768,0.9308,2.5295,2.13,1.2775,0.2804,0.3178,1.6202,0,0.0114,0.0551,0.1272,0.4358,0.4596,0.316,0.0826,0.1061,0.6655,0,2,2,3,2,0,0,0,0,0,NA,"",NA,2015-04-14 12:30:34,2011-08-04 16:09:24,"August","0","Switchgrass",25,37,0.0115274308355035,0.216404886561577,-22.1215823152996
"53","EF2011_T053_L040_2011.08.04_160926_004_AP.jpg",2015-04-14,"12:30:34","EF2011",40,2011-08-04,"160926",4,"AP","Clr",0.022059,0.023041,"-","-","-","-",37.1245,8.6521,27.1815,2.3306,2.082,16,37.1245,8.6521,27.1815,2.3306,2.082,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.5119,6.6331,9.999,8.1574,5.3066,1.616,0.4594,0.4242,3.0169,0,0.392,2.6259,5.4349,5.6185,4.5574,1.6391,0.5316,0.5675,5.8146,0,0.1248,0.8358,1.73,1.7884,1.4507,0.5217,0.1692,0.1806,1.8509,0,0.0083,0.0832,0.236,0.3088,0.312,0.1323,0.049,0.0604,0.9017,0,3,2,5,5,1,0,0,0,0,NA,"",NA,2015-04-14 12:30:34,2011-08-04 16:09:26,"August","0","Switchgrass",25,43,0.0106525126495864,0.216404886561577,-16.1215823152996
