"","Img","MeasDate","MeasTime","Experiment","Tube","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","Species","Block","Depth","ImgArea.mm2","mmroot.per.cm2"
"748","EF2010_T043_L040_2010.05.28_105803_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,40,"2010.05.28",105803,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",12.9621,0.319,1.0022,0.2461,0.006,2,12.9621,0.319,1.0022,0.2461,0.006,2,0,0,0,0,0,0,0,0,0,0,0,0,10,12.9621,0,0,0,0,0,0,0,0,0,1.0022,0,0,0,0,0,0,0,0,0,0.319,0,0,0,0,0,0,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",47,232.79207457792,5.56810193109102
"749","EF2010_T043_L045_2010.05.28_105806_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,45,"2010.05.28",105806,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",53,232.79207457792,0
"750","EF2010_T043_L050_2010.05.28_105809_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,50,"2010.05.28",105809,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",58,232.79207457792,0
"751","EF2010_T043_L055_2010.05.28_105812_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,55,"2010.05.28",105812,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",64,232.79207457792,0
"752","EF2010_T043_L060_2010.05.28_105815_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,60,"2010.05.28",105815,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",70,232.79207457792,0
"753","EF2010_T043_L065_2010.05.28_105819_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,65,"2010.05.28",105819,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",76,232.79207457792,0
"754","EF2010_T043_L070_2010.05.28_105822_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,70,"2010.05.28",105822,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",82,232.79207457792,0
"755","EF2010_T043_L075_2010.05.28_105825_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,75,"2010.05.28",105825,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",88,232.79207457792,0
"756","EF2010_T043_L080_2010.05.28_105828_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,80,"2010.05.28",105828,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",94,232.79207457792,0
"757","EF2010_T043_L085_2010.05.28_105831_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,85,"2010.05.28",105831,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",99,232.79207457792,0
"758","EF2010_T043_L090_2010.05.28_105835_001_AP.jpg","6/8/2010","11:03:02","EF2010",43,90,"2010.05.28",105835,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Miscanthus","3",105,232.79207457792,0
"759","EF2010_T091_L001_2010.05.28_110743_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,1,"2010.05.28",110743,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",1,232.79207457792,0
"760","EF2010_T091_L005_2010.05.28_110754_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,5,"2010.05.28",110754,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",23.6239,9.2236,28.9768,3.9043,3.948,2,23.6239,9.2236,28.9768,3.9043,3.948,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3.456,0.7649,0.7649,5.6869,0,0,0,0,0.148,12.8033,0.2827,0.1802,0.3004,3.4647,0,0,0,0,0.2019,24.5468,0.09,0.0574,0.0956,1.1028,0,0,0,0,0.0643,7.8135,0.0019,0.0034,0.0094,0.1682,0,0,0,0,0.0219,3.749,1,0,0,0,0,0,0,0,1,0,NA,"",NA,"Prairie","3",6,232.79207457792,10.1480688476328
"761","EF2010_T091_L010_2010.05.28_110757_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,10,"2010.05.28",110757,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",25.291,0.6224,1.9554,0.2461,0.012,4,25.291,0.6224,1.9554,0.2461,0.012,4,0,0,0,0,0,0,0,0,0,0,0,0,10,25.291,0,0,0,0,0,0,0,0,0,1.9554,0,0,0,0,0,0,0,0,0,0.6224,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",12,232.79207457792,10.8642014750097
"762","EF2010_T091_L015_2010.05.28_110801_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,15,"2010.05.28",110801,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",38.1035,3.2439,10.1909,0.8513,0.445,10,38.1035,3.2439,10.1909,0.8513,0.445,10,0,0,0,0,0,0,0,0,0,0,0,0,10,25.4491,0.6443,0.6443,0.6443,10.7214,0,0,0,0,0,1.9807,0.1518,0.253,0.3542,7.4512,0,0,0,0,0,0.6305,0.0483,0.0805,0.1128,2.3718,0,0,0,0,0,0.0123,0.0028,0.0079,0.0155,0.4121,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,NA,"",NA,"Prairie","3",18,232.79207457792,16.3680400499399
"763","EF2010_T091_L020_2010.05.28_110804_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,20,"2010.05.28",110804,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",27.5665,3.5107,11.029,1.2735,0.652,4,27.5665,3.5107,11.029,1.2735,0.652,4,0,0,0,0,0,0,0,0,0,0,0,0,10,13.8075,0.7628,0.7628,7.8956,0.6194,0.6194,0.6194,2.4795,0,0,1.083,0.1797,0.2995,4.8312,0.4379,0.5352,0.6325,3.0301,0,0,0.3447,0.0572,0.0953,1.5378,0.1394,0.1703,0.2013,0.9645,0,0,0.0068,0.0034,0.0094,0.2355,0.0246,0.0368,0.0514,0.2948,0,0,4,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",23,232.79207457792,11.8416832059173
"764","EF2010_T091_L025_2010.05.28_110807_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,25,"2010.05.28",110807,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",15.8257,0.3895,1.2236,0.2461,0.008,6,15.8257,0.3895,1.2236,0.2461,0.008,6,0,0,0,0,0,0,0,0,0,0,0,0,10,15.8257,0,0,0,0,0,0,0,0,0,1.2236,0,0,0,0,0,0,0,0,0,0.3895,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",29,232.79207457792,6.79821253738724
"765","EF2010_T091_L030_2010.05.28_110810_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,30,"2010.05.28",110810,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",17.5668,2.6588,8.3529,1.5136,0.783,3,17.5668,2.6588,8.3529,1.5136,0.783,3,0,0,0,0,0,0,0,0,0,0,0,0,10,11.9125,0,0,0,0,0,0,0,5.6543,0,0.921,0,0,0,0,0,0,0,7.4319,0,0.2932,0,0,0,0,0,0,0,2.3656,0,0.0057,0,0,0,0,0,0,0,0.7773,0,2,0,0,0,0,0,0,0,1,0,NA,"",NA,"Prairie","3",35,232.79207457792,7.54613318853347
"766","EF2010_T091_L035_2010.05.28_110813_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,35,"2010.05.28",110813,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",8.93,1.5591,4.8979,1.7459,0.237,2,8.93,1.5591,4.8979,1.7459,0.237,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1559,0,0,7.7741,0,0,0,0,0,0,0.0894,0,0,4.8086,0,0,0,0,0,0,0.0284,0,0,1.5306,0,0,0,0,0,0,5e-04,0,0,0.2367,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,"Prairie","3",41,232.79207457792,3.83604124676115
"767","EF2010_T091_L040_2010.05.28_110816_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,40,"2010.05.28",110816,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.4005,0.0345,0.1083,0.2461,0.001,1,1.4005,0.0345,0.1083,0.2461,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.4005,0,0,0,0,0,0,0,0,0,0.1083,0,0,0,0,0,0,0,0,0,0.0345,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",47,232.79207457792,0.601609828229451
"768","EF2010_T091_L045_2010.05.28_110820_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,45,"2010.05.28",110820,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0.5781,0.0142,0.0447,0.2461,0,1,0.5781,0.0142,0.0447,0.2461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5781,0,0,0,0,0,0,0,0,0,0.0447,0,0,0,0,0,0,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,3e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",53,232.79207457792,0.248333196500854
"769","EF2010_T091_L050_2010.05.28_110823_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,50,"2010.05.28",110823,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",58,232.79207457792,0
"770","EF2010_T091_L055_2010.05.28_110826_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,55,"2010.05.28",110826,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",64,232.79207457792,0
"771","EF2010_T091_L060_2010.05.28_110830_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,60,"2010.05.28",110830,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.7422,0.0429,0.1347,0.2461,0.001,1,1.7422,0.0429,0.1347,0.2461,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.7422,0,0,0,0,0,0,0,0,0,0.1347,0,0,0,0,0,0,0,0,0,0.0429,0,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",70,232.79207457792,0.748393175823884
"772","EF2010_T091_L065_2010.05.28_110833_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,65,"2010.05.28",110833,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",76,232.79207457792,0
"773","EF2010_T091_L070_2010.05.28_110836_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,70,"2010.05.28",110836,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",82,232.79207457792,0
"774","EF2010_T091_L075_2010.05.28_110839_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,75,"2010.05.28",110839,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",10.3663,3.1258,9.82,3.0153,0.787,1,10.3663,3.1258,9.82,3.0153,0.787,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2.8343,1.0606,1.0606,1.0606,4.3502,0,0,0,0,0,1.7534,0.7497,0.9163,1.0829,5.3177,0,0,0,0,0,0.5581,0.2386,0.2917,0.3447,1.6927,0,0,0,0,0,0.0863,0.0422,0.063,0.088,0.5176,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,"Prairie","3",88,232.79207457792,4.45302960540875
"775","EF2010_T091_L080_2010.05.28_110842_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,80,"2010.05.28",110842,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",3.1126,0.6128,1.9252,1.9689,0.095,1,3.1126,0.6128,1.9252,1.9689,0.095,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3.1126,0,0,0,0,0,0,0,0,0,1.9252,0,0,0,0,0,0,0,0,0,0.6128,0,0,0,0,0,0,0,0,0,0.0948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,"Prairie","3",94,232.79207457792,1.33707301060121
"776","EF2010_T091_L085_2010.05.28_110846_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,85,"2010.05.28",110846,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",11.8961,1.5537,4.8812,1.3061,0.222,4,11.8961,1.5537,4.8812,1.3061,0.222,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4.0608,0.8815,0.8815,2.1854,3.8868,0,0,0,0,0,0.3318,0.2077,0.3462,1.2909,2.7047,0,0,0,0,0,0.1056,0.0661,0.1102,0.4109,0.8609,0,0,0,0,0,0.0022,0.0039,0.0108,0.0609,0.1498,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,NA,"",NA,"Prairie","3",99,232.79207457792,5.11018256165682
"777","EF2010_T091_L090_2010.05.28_110849_001_AP.jpg","6/8/2010","11:34:47","EF2010",91,90,"2010.05.28",110849,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",2.5072,0.4936,1.5508,1.9689,0.076,1,2.5072,0.4936,1.5508,1.9689,0.076,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2.5072,0,0,0,0,0,0,0,0,0,1.5508,0,0,0,0,0,0,0,0,0,0.4936,0,0,0,0,0,0,0,0,0,0.0763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,"Prairie","3",105,232.79207457792,1.07701261073679
"778","EF2010_T092_L001_2010.05.28_111345_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,1,"2010.05.28",111345,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",1,232.79207457792,0
"779","EF2010_T092_L005_2010.05.28_111404_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,5,"2010.05.28",111404,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",4.3006,0.1058,0.3325,0.2461,0.002,1,4.3006,0.1058,0.3325,0.2461,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4.3006,0,0,0,0,0,0,0,0,0,0.3325,0,0,0,0,0,0,0,0,0,0.1058,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",6,232.79207457792,1.84739966246596
"780","EF2010_T092_L010_2010.05.28_111407_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,10,"2010.05.28",111407,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",12,232.79207457792,0
"781","EF2010_T092_L015_2010.05.28_111411_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,15,"2010.05.28",111411,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",18,232.79207457792,0
"782","EF2010_T092_L020_2010.05.28_111414_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,20,"2010.05.28",111414,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",23,232.79207457792,0
"783","EF2010_T092_L025_2010.05.28_111417_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,25,"2010.05.28",111417,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",9.2209,0.2269,0.7129,0.2461,0.004,1,9.2209,0.2269,0.7129,0.2461,0.004,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9.2209,0,0,0,0,0,0,0,0,0,0.7129,0,0,0,0,0,0,0,0,0,0.2269,0,0,0,0,0,0,0,0,0,0.0044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",29,232.79207457792,3.96100254560582
"784","EF2010_T092_L030_2010.05.28_111420_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,30,"2010.05.28",111420,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",16.6313,3.0865,9.6966,1.8559,0.575,2,16.6313,3.0865,9.6966,1.8559,0.575,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3.1096,0.2759,0.2759,10.2443,0.3492,0.3492,0.3492,1.6778,0,0,0.246,0.065,0.1083,6.3175,0.2469,0.3017,0.3566,2.0545,0,0,0.0783,0.0207,0.0345,2.0109,0.0786,0.096,0.1135,0.654,0,0,0.0016,0.0012,0.0034,0.3101,0.0139,0.0207,0.029,0.2003,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,"Prairie","3",35,232.79207457792,7.14427242858441
"785","EF2010_T092_L035_2010.05.28_111424_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,35,"2010.05.28",111424,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",41,232.79207457792,0
"786","EF2010_T092_L040_2010.05.28_111427_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,40,"2010.05.28",111427,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",7.9339,0.1953,0.6134,0.2461,0.004,2,7.9339,0.1953,0.6134,0.2461,0.004,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7.9339,0,0,0,0,0,0,0,0,0,0.6134,0,0,0,0,0,0,0,0,0,0.1953,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",47,232.79207457792,3.40814867275233
"787","EF2010_T092_L045_2010.05.28_111430_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,45,"2010.05.28",111430,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",8.8748,0.9345,2.936,1.053,0.143,2,8.8748,0.9345,2.936,1.053,0.143,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5.2376,0,0,0,3.6373,0,0,0,0,0,0.405,0,0,0,2.531,0,0,0,0,0,0.1289,0,0,0,0.8056,0,0,0,0,0,0.0025,0,0,0,0.1402,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,"",NA,"Prairie","3",53,232.79207457792,3.81232909930077
"788","EF2010_T092_L050_2010.05.28_111433_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,50,"2010.05.28",111433,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",11.7156,1.8903,5.9385,1.6135,0.266,1,11.7156,1.8903,5.9385,1.6135,0.266,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.3156,0.9064,0.9064,8.5874,0,0,0,0,0,0,0.1201,0.2136,0.3559,5.249,0,0,0,0,0,0,0.0382,0.068,0.1133,1.6708,0,0,0,0,0,0,9e-04,0.004,0.0111,0.2556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",58,232.79207457792,5.03264555773292
"789","EF2010_T092_L055_2010.05.28_111437_001_AP.jpg","6/8/2010","13:41:23","EF2010",92,55,"2010.05.28",111437,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",4.9749,0.7832,2.4604,1.5742,0.104,1,4.9749,0.7832,2.4604,1.5742,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3359,0.6615,0.6615,3.316,0,0,0,0,0,0,0.0394,0.1559,0.2598,2.0054,0,0,0,0,0,0,0.0125,0.0496,0.0827,0.6383,0,0,0,0,0,0,4e-04,0.0029,0.0081,0.0967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Prairie","3",64,232.79207457792,2.13705728986697
