Operator,Img,MeasDate,MeasTime,Experiment,Tube,Location,Date,Time,Session,DataGatherer,ImgType,PxSizeH,PxSizeV,Fungae,Undefined,Undefined,Undefined,TotLength.mm,TotProjArea.mm2,TotSurfArea.mm2,TotAvgDiam.10ths.mm,TotVolume.mm3,TotNumberOfTips,AliveLength.mm,AliveProjArea.mm2,AliveSurfArea.mm2,AliveAvgDiam.10ths.mm,AliveVolume.mm3,AliveNumberOfTips,DeadLength.mm,DeadProjArea.mm2,DeadSurfArea.mm2,DeadAvgDiam.10ths.mm,DeadVolume.mm3,DeadNumberOfTips,GoneLength.mm,GoneProjArea.mm2,GoneSurfArea.mm2,GoneAvgDiam.10ths.mm,GoneVolume.mm3,GoneNumberOfTips,NumberOfClasses,L0to0.5,L0.5to1,L1to1.5,L1.5to2,L2to2.5,L2.5to3,L3to3.5,L3.5to4,L4to4.5,Lgreaterthan4.5,SA0to0.5,SA0.5to1,SA1to1.5,SA1.5to2,SA2to2.5,SA2.5to3,SA3to3.5,SA3.5to4,SA4to4.5,SAgreaterthan4.5,PA0to0.5,PA0.5to1,PA1to1.5,PA1.5to2,PA2to2.5,PA2.5to3,PA3to3.5,PA3.5to4,PA4to4.5,PAgreaterthan4.5,V0to0.5,V0.5to1,V1to1.5,V1.5to2,V2to2.5,V2.5to3,V3to3.5,V3.5to4,V4to4.5,Vgreaterthan4.5,T0to0.5,T0.5to1,T1to1.5,T1.5to2,T2to2.5,T2.5to3,T3to3.5,T3.5to4,T4to4.5,Tgreaterthan4.5,,ImageNotes,
CRS,CONSISTEST_T001_L043_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,43,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L044_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,44,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,20.0959,10.6403,33.4273,5.2947,4.856,3,20.0959,10.6403,33.4273,5.2947,4.856,3,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7720,10.6483,6.6756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4356,13.9764,16.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0936,4.4488,5.0979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3388,1.4599,3.0576,0,0,0,0,0,0,0,0,2,1,,,
CRS,CONSISTEST_T001_L045_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,45,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,10.2692,6.4706,20.3279,6.3010,3.203,1,10.2692,6.4706,20.3279,6.3010,3.203,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2032,0,0,0,0,0,0,0,0,0,1,,,
CRS,CONSISTEST_T001_L046_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,46,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L047_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,47,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,56.6435,24.7762,77.8368,4.3741,9.443,11,56.6435,24.7762,77.8368,4.3741,9.443,11,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0147,4.4578,3.4027,1.8078,7.4665,4.5965,12.8710,22.0265,0.0000,0.0000,0.0069,2.5224,2.4708,1.5885,7.7298,5.6332,16.9638,40.9214,0.0000,0.0000,0.0022,0.8029,0.7865,0.5056,2.4605,1.7931,5.3997,13.0257,0.0000,0.0000,0.0003,0.1140,0.1432,0.1113,0.6376,0.5496,1.7794,6.1269,0,0,1,3,1,1,1,1,1,2,,,
CRS,CONSISTEST_T001_L048_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,48,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,53.2469,15.6810,49.2634,2.9450,4.069,12,36.4781,10.9313,34.3418,2.9967,3.001,6,16.7688,4.7497,14.9217,2.8325,1.068,6,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,10.2543,0.7997,3.2904,19.1924,2.0196,13.6143,0.4015,3.6748,0.0000,0.0000,3.9679,0.4375,2.5089,17.7010,2.1015,16.6112,0.5361,5.3994,0.0000,0.0000,1.2630,0.1393,0.7986,5.6344,0.6689,5.2875,0.1706,1.7187,0.0000,0.0000,0.1222,0.0191,0.1524,1.2997,0.1743,1.6140,0.0570,0.6313,0,0,1,0,2,2,0,0,0,1,,,
CRS,CONSISTEST_T001_L049_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,49,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L050_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,50,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,25.4768,7.5372,23.6789,2.9585,2.169,9,25.4768,7.5372,23.6789,2.9585,2.169,9,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.4309,1.5570,7.1184,1.1667,0.4702,0.4702,3.5470,0.0000,10.7163,0.0000,0.0344,0.3661,3.1285,0.6698,0.3324,0.4063,3.8133,0.0000,14.9281,0.0000,0.0110,0.1165,0.9958,0.2132,0.1058,0.1293,1.2138,0.0000,4.7518,0.0000,0.0002,0.0069,0.1102,0.0307,0.0187,0.0279,0.3264,0.0000,1.6548,0.0000,2,2,3,1,0,0,0,0,1,0,,,
CRS,CONSISTEST_T001_L051_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,51,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,2.5177,0.3425,1.0760,1.3603,0.038,1,2.5177,0.3425,1.0760,1.3603,0.038,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0231,1.7496,0.7450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.6687,0.4001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.2128,0.1273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0204,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L052_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,52,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L053_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,53,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L054_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,54,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L055_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,55,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L056_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,56,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L057_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,57,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,23.0886,4.4208,13.8882,1.9147,0.675,7,23.0886,4.4208,13.8882,1.9147,0.675,7,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,2.9551,17.4428,2.6907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3725,10.5348,1.9810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4369,3.3533,0.6306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0507,0.5078,0.1164,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,5,1,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L058_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,58,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L059_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,59,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,23.2515,4.3988,13.8192,1.8918,0.669,7,23.2515,4.3988,13.8192,1.8918,0.669,7,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,4.5717,10.1637,8.5161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1230,5.7401,5.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6758,1.8271,1.8959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0785,0.2590,0.3318,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,3,1,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L060_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,60,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,2.7951,0.7030,2.2086,2.5152,0.140,1,2.7951,0.7030,2.2086,2.5152,0.140,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,1.1735,1.6216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8390,1.3696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2671,0.4359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0478,0.0921,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,0,0,0,,,
CRS,CONSISTEST_T001_L061_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,61,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,44.0118,3.8899,12.2204,0.8838,0.278,16,44.0118,3.8899,12.2204,0.8838,0.278,16,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,42.6502,0.9467,0.4149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6389,0.3621,0.2195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7048,0.1153,0.0699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2577,0.0111,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,16,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L062_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,62,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L063_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,63,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L064_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,64,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L065_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,65,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L066_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,66,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,29.7246,7.3125,22.9729,2.4601,1.501,9,19.6259,4.3689,13.7253,2.2261,0.802,6,10.0987,2.9436,9.2476,2.9148,0.698,3,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.8411,2.8650,4.7007,4.2716,9.7150,7.3312,0.0000,0.0000,0.0000,0.0000,0.2604,1.3028,2.7996,2.9503,8.2987,7.3611,0.0000,0.0000,0.0000,0.0000,0.0829,0.4147,0.8911,0.9391,2.6416,2.3431,0.0000,0.0000,0.0000,0.0000,0.0064,0.0473,0.1331,0.1622,0.5642,0.5882,0.0000,0.0000,0.0000,0,1,2,2,0,1,0,0,0,0,,,
CRS,CONSISTEST_T001_L067_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,67,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,96.7820,44.7813,140.6847,4.6270,21.604,18,96.7820,44.7813,140.6847,4.6270,21.604,18,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.6714,0.0000,6.0457,9.3120,3.6836,16.1324,33.7447,7.2104,19.9817,0.0000,0.1559,0.0000,3.2771,7.0834,3.3635,17.2257,41.2665,9.4873,58.8253,0.0000,0.0496,0.0000,1.0431,2.2547,1.0706,5.4831,13.1355,3.0199,18.7247,0.0000,0.0029,0.0000,0.1414,0.4294,0.2447,1.4648,4.0181,0.9935,14.3564,0,1,0,4,3,1,2,4,2,1,,,
CRS,CONSISTEST_T001_L068_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,68,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,53.3068,11.6925,36.7329,2.1934,2.248,12,50.3565,11.2564,35.3630,2.2353,2.197,11,2.9503,0.4361,1.3699,1.4780,0.051,1,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,18.6758,9.9505,7.0557,7.5349,7.1469,2.9430,0.0000,0.0000,0.0000,0.0000,8.3451,6.1361,5.0155,6.4266,7.1904,3.6192,0.0000,0.0000,0.0000,0.0000,2.6563,1.9532,1.5965,2.0457,2.2888,1.1520,0.0000,0.0000,0.0000,0.0000,0.2983,0.3013,0.2841,0.4364,0.5757,0.3543,0.0000,0.0000,0,0,4,2,1,1,2,1,0,0,,,
CRS,CONSISTEST_T001_L069_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,69,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L070_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,70,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,63.7587,12.3608,38.8325,1.9387,2.256,17,63.7587,12.3608,38.8325,1.9387,2.256,17,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.1772,19.3033,7.0653,9.4118,6.8093,10.1721,8.9017,1.9181,0.0000,0.0000,0.0208,5.6679,3.0181,5.1953,4.9424,8.7304,9.0497,2.2078,0.0000,0.0000,0.0066,1.8042,0.9607,1.6537,1.5732,2.7790,2.8806,0.7028,0.0000,0.0000,0.0002,0.1339,0.1034,0.2288,0.2862,0.5966,0.7327,0.2023,0.0000,0.0000,0,7,3,3,0,2,1,1,0,0,,,
CRS,CONSISTEST_T001_L071_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,71,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
CRS,CONSISTEST_T001_L072_2011.06.06_155541_001_CKB.jpg,6/4/2013,11:17:34,CONSISTEST,1,72,2011.06.06,155541,001,CKB,Clr,0.024096,0.025172,-,-,-,-,98.5172,37.0569,116.4176,3.7615,14.048,17,98.5172,37.0569,116.4176,3.7615,14.048,17,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,2.1837,15.4681,3.2723,5.6077,12.8916,16.5016,8.4304,6.2661,27.8958,0.0000,0.6322,6.1555,1.8251,4.1289,11.1701,17.1494,10.1879,8.5472,56.6214,0.0000,0.2012,1.9593,0.5809,1.3143,3.5555,5.4588,3.2429,2.7207,18.0232,0.0000,0.0147,0.1958,0.0813,0.2425,0.7712,1.4201,0.9806,0.9285,9.4245,0,0,8,1,0,1,1,2,1,3,,,
