"","Img","MeasDate","MeasTime","Tube","Location","PxSizeH","PxSizeV","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","Crop","RepSet","AnyRootsRef","AnyRootsLog","AnyRootsTrace"
"94","CONSISTEST_T001_L094_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,94,0.024129,0.025157,12.4227,2.4602,7.7289,1.9804,0.383,1,12.4227,2.4602,7.7289,1.9804,0.383,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11.624,0.7988,0,0,0,0,0,0,0,0,7.1997,0.5292,0,0,0,0,0,0,0,0,2.2917,0.1685,0,0,0,0,0,0,0,0,0.3549,0.0279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Prairie",0,"y","y","y"
"95","CONSISTEST_T001_L095_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,95,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"96","CONSISTEST_T001_L096_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,96,0.024129,0.025157,19.9547,3.6171,11.3633,1.8126,0.56,3,19.9547,3.6171,11.3633,1.8126,0.56,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1.9077,0.3793,0.3793,13.0949,4.1937,0,0,0,0,0,0.1553,0.0894,0.1489,8.0844,2.8853,0,0,0,0,0,0.0494,0.0284,0.0474,2.5733,0.9184,0,0,0,0,0,0.001,0.0017,0.0047,0.3973,0.158,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Prairie",12,"y","y","y"
"97","CONSISTEST_T001_L097_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,97,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","n","n"
"98","CONSISTEST_T001_L098_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,98,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",3,"y","n","n"
"99","CONSISTEST_T001_L099_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,99,0.024129,0.025157,7.787,1.872,5.8811,2.404,0.397,2,7.787,1.872,5.8811,2.404,0.397,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1977,0.3899,0.3899,0.3864,4.3252,0.3283,0.3283,1.4411,0,0,0.0232,0.0919,0.1531,0.2122,3.017,0.2837,0.3352,1.7649,0,0,0.0074,0.0292,0.0487,0.0675,0.9603,0.0903,0.1067,0.5618,0,0,2e-04,0.0017,0.0048,0.0093,0.1675,0.0195,0.0272,0.1721,0,0,1,0,0,0,1,0,0,0,0,0,"Switch",9,"y","y","y"
"100","CONSISTEST_T001_L100_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:11:47",1,100,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"101","CONSISTEST_T002_L001_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,1,0.024129,0.025157,4.8927,0.9646,3.0302,1.9714,0.149,1,4.8927,0.9646,3.0302,1.9714,0.149,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.8927,0,0,0,0,0,0,0,0,0,3.0302,0,0,0,0,0,0,0,0,0,0.9646,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Misc",0,"y","y","y"
"102","CONSISTEST_T002_L002_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,2,0.024129,0.025157,6.5686,1.6874,5.3012,2.5689,0.372,1,6.5686,1.6874,5.3012,2.5689,0.372,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3.91,0.3489,0.3489,0.3489,1.612,0,0,0,0,0,2.4217,0.2466,0.3014,0.3562,1.9752,0,0,0,0,0,0.7709,0.0785,0.0959,0.1134,0.6287,0,0,0,0,0,0.1194,0.0139,0.0207,0.0289,0.1927,0,0,0,0,0,1,0,0,0,0,0,0,"Switch",0,"y","y","y"
"103","CONSISTEST_T002_L003_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,3,0.024129,0.025157,35.071,7.8934,24.7979,2.2507,1.686,5,35.071,7.8934,24.7979,2.2507,1.686,5,0,0,0,0,0,0,0,0,0,0,0,0,10,2.7863,1.3508,1.3508,18.5867,1.1236,1.1236,1.1236,7.6256,0,0,0.243,0.3183,0.5305,11.4176,0.7942,0.9707,1.1472,9.3765,0,0,0.0773,0.1013,0.1689,3.6343,0.2528,0.309,0.3652,2.9846,0,0,0.0018,0.006,0.0166,0.5586,0.0447,0.0667,0.0932,0.9178,0,0,4,0,0,1,0,0,0,0,0,0,"Switch",0,"y","y","y"
"104","CONSISTEST_T002_L004_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,4,0.024129,0.025157,61.1365,26.0488,81.8348,4.2608,17.665,11,61.1365,26.0488,81.8348,4.2608,17.665,11,0,0,0,0,0,0,0,0,0,0,0,0,10,12.1845,2.3454,2.3454,17.6758,4.6338,1.0828,1.0828,1.0043,0.3956,18.386,0.9907,0.5526,0.921,10.7838,3.2466,0.9355,1.1056,1.1777,0.5282,61.593,0.3153,0.1759,0.2932,3.4326,1.0334,0.2978,0.3519,0.3749,0.1681,19.6057,0.0065,0.0104,0.0288,0.5244,0.1811,0.0643,0.0898,0.1099,0.0561,16.8365,6,0,0,2,2,0,0,0,0,1,"Switch",0,"y","y","y"
"105","CONSISTEST_T002_L005_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,5,0.024129,0.025157,87.091,11.4192,35.8746,1.3112,2.509,14,87.091,11.4192,35.8746,1.3112,2.509,14,0,0,0,0,0,0,0,0,0,0,0,0,10,49.9137,2.6557,2.6557,9.1156,4.5048,2.7626,2.7626,9.9836,0.7148,2.022,3.9179,0.6257,1.0429,5.4611,3.1605,2.3867,2.8206,12.1971,0.9544,3.3077,1.2471,0.1992,0.332,1.7383,1.006,0.7597,0.8978,3.8825,0.3038,1.0529,0.0246,0.0117,0.0326,0.2611,0.1765,0.1641,0.2292,1.1865,0.1014,0.4306,11,0,0,1,1,0,0,0,0,1,"Misc",0,"y","y","y"
"106","CONSISTEST_T002_L006_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,6,0.024129,0.025157,5.22,0.5909,1.8563,1.132,0.078,2,5.22,0.5909,1.8563,1.132,0.078,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2.2502,0.3581,0.3581,0.9279,1.3256,0,0,0,0,0,0.1814,0.0844,0.1406,0.5501,0.8997,0,0,0,0,0,0.0578,0.0269,0.0448,0.1751,0.2864,0,0,0,0,0,0.0012,0.0016,0.0044,0.026,0.0486,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Switch",7,"y","y","y"
"107","CONSISTEST_T002_L007_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,7,0.024129,0.025157,88.9853,23.0928,72.5483,2.5951,6.401,14,88.9853,23.0928,72.5483,2.5951,6.401,14,0,0,0,0,0,0,0,0,0,0,0,0,10,8.5896,1.9798,1.9798,7.0791,51.6371,0.6113,0.6113,0.6387,0.8507,15.0079,0.705,0.4665,0.7775,4.2468,35.9596,0.5281,0.6241,0.7543,1.1359,27.3505,0.2244,0.1485,0.2475,1.3518,11.4463,0.1681,0.1987,0.2401,0.3616,8.7059,0.0047,0.0087,0.0243,0.2033,1.9928,0.0363,0.0507,0.0709,0.1207,3.9744,7,0,0,2,4,0,0,0,0,1,"Corn",2,"y","y","y"
"108","CONSISTEST_T002_L008_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,8,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n"
"109","CONSISTEST_T002_L009_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,9,0.024129,0.025157,3.473,0.565,1.7751,1.627,0.077,1,3.473,0.565,1.7751,1.627,0.077,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2039,0.402,0.402,2.465,0,0,0,0,0,0,0.0239,0.0947,0.1579,1.4986,0,0,0,0,0,0,0.0076,0.0302,0.0503,0.477,0,0,0,0,0,0,2e-04,0.0018,0.0049,0.0726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Corn",0,"y","y","y"
"110","CONSISTEST_T002_L010_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,10,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"111","CONSISTEST_T002_L011_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,11,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"112","CONSISTEST_T002_L012_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,12,0.024129,0.025157,71.6006,11.2092,35.2146,1.5655,1.766,5,71.6006,11.2092,35.2146,1.5655,1.766,5,0,0,0,0,0,0,0,0,0,0,0,0,10,19.6558,1.2456,1.2456,18.9516,30.5021,0,0,0,0,0,1.5469,0.2935,0.4891,11.6509,21.2342,0,0,0,0,0,0.4924,0.0934,0.1557,3.7086,6.759,0,0,0,0,0,0.0098,0.0055,0.0153,0.5704,1.1764,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,"Prairie",10,"y","y","y"
"113","CONSISTEST_T002_L013_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,13,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n"
"114","CONSISTEST_T002_L014_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,14,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"115","CONSISTEST_T002_L015_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,15,0.024129,0.025157,5.6342,0.1388,0.4362,0.2464,0.003,3,5.6342,0.1388,0.4362,0.2464,0.003,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5.6342,0,0,0,0,0,0,0,0,0,0.4362,0,0,0,0,0,0,0,0,0,0.1388,0,0,0,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Switch",7,"y","y","y"
"116","CONSISTEST_T002_L016_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,16,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"117","CONSISTEST_T002_L017_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,17,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n"
"118","CONSISTEST_T002_L018_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,18,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","n"
"119","CONSISTEST_T002_L019_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,19,0.024129,0.025157,18.2967,2.635,8.2779,1.4401,0.471,2,18.2967,2.635,8.2779,1.4401,0.471,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7.4875,0,0,8.4643,0.3784,0.3784,0.3784,1.2096,0,0,0.5797,0,0,5.2424,0.2675,0.3269,0.3864,1.475,0,0,0.1845,0,0,1.6687,0.0851,0.1041,0.123,0.4695,0,0,0.0036,0,0,0.2584,0.015,0.0225,0.0314,0.1432,0,0,1,0,0,1,0,0,0,0,0,0,"Misc",4,"y","y","y"
"120","CONSISTEST_T002_L020_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,20,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","n","n"
"121","CONSISTEST_T002_L021_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,21,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n"
"122","CONSISTEST_T002_L022_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,22,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"123","CONSISTEST_T002_L023_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,23,0.024129,0.025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"124","CONSISTEST_T002_L024_2011.06.06_155541_001_CKB.jpg","6/6/2011","15:45:17",2,24,0.024129,0.025157,4.8204,0.8594,2.6999,1.7828,0.125,2,4.8204,0.8594,2.6999,1.7828,0.125,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1549,0.3055,0.3055,4.0544,0,0,0,0,0,0,0.0182,0.072,0.12,2.4897,0,0,0,0,0,0,0.0058,0.0229,0.0382,0.7925,0,0,0,0,0,0,2e-04,0.0013,0.0037,0.1218,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Misc",6,"y","y","y"
